StudentID,IdNumber,CourseKey,CourseCode,Course.WorkExperienceIndicator,Course.STEMFlag,Course.PlannedLearningHours,Course.NumberOfWeeks,Course.LengthOfCourse,Course.HoursPerWeek,Course.FT_PT,Course.FE_HE,Course.CourseTypeTitle,Course.Campus,EnrolmentToStartCourseDays,AnnualStartDate,HasApprovedFundClaim,StudentCategoryTitle,SourceOfFinanceTitle,vStudent_Indicators_InYear.CareExperienced,vStudent_Indicators_InYear.DisabilityName,vStudent_Indicators_InYear.HasPLSP,vStudent_Indicators_InYear.IsCarer,vStudent_Indicators.Ethnicity,vStudent_Indicators_InYear.SIMD_Rank,vStudent_Indicators.Gender,vStudent_Indicators.MaritalStatus,vStudent_Indicators.Nationality,vStudent_Indicators.Religion,vStudent_Indicators.SexualOrientation,Average of AttendanceRate,Withdrawn
120290,1866877,HCCHP-HF121C-2021,HCCHP,Y,N,340,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,7,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1670,Female,Prefer not to say,Scotland,None,Other,0.5833,0
120290,1866877,HCCHP-HF121A-2021,HCCHP,Y,N,720,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,35,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1670,Female,Prefer not to say,Scotland,None,Other,1,0
120302,1866889,VQDGE7-HF121A-2021,VQDGE7,Y,N,1120,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,35,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3469,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
120343,1866934,HCASNS-HF122A-2022,HCASNS,Y,N,680,40,1,17,FT,HE,Other vocational programme – other,Dunfermline,20,2022-08-29 00:00:00,Y,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,5883,Female,Married,Scotland,None,Heterosexual/straight,1,0
120443,1767043,NCEEC6-HF122A-2022,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,7,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,6295,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
120465,1767065,NCEEC6-HF122B-2022,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,28,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,6300,Female,Prefer not to say,Scotland,Prefer not to say,Bi/bisexual,1,0
120466,1767066,NCEEC6-HF122B-2022,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,26,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,4907,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,1
120480,1767080,HCFHE-BF123B-2023,HCFHE,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,14,2023-08-28 00:00:00,N,Winter leaver,Student Awards Agency for Scotland (SAAS),No,No known disability,Yes,No,Scottish,6300,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
120521,1767122,HCFHE-BF123B-2023,HCFHE,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,14,2023-08-28 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,6575,Male,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,1,0
120592,1867209,NCEEC6-HF121A-2021,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,19,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,Yes,No,Scottish,2099,Female,Prefer not to say,Scotland,None,Gay woman/lesbian,1,1
120787,1867430,NQPCK4-BF121A-2021,NQPCK4,Y,N,640,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,12,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Multiple,No,No,British,69,Male,Prefer not to say,Scotland,None,Prefer not to say,0,0
120992,1867654,HCCHP-HF121A-2021,HCCHP,Y,N,720,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,35,2021-08-30 00:00:00,Y,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,5028,Female,Married,Scotland,None,Heterosexual/straight,1,0
121030,1867703,NCEEC6-SF121A-2021,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,53,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,2722,Male,Prefer not to say,Scotland,None,Gay man,1,1
121111,1867785,NCEEC6-BF121A-2021,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,42,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1798,Female,Other,Scotland,Prefer not to say,Heterosexual/straight,1,1
121158,1767839,VQHAI2-BF122B-2022,VQHAI2,Y,N,720,40,2,18,FT,FE,Other vocational programme – other,Kirkcaldy,10,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,148,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0.6667,1
121232,1767918,NCEIP5-SF121A-2021,NCEIP5,Y,Y,720,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,17,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,314,Male,Other,Scotland,Prefer not to say,Heterosexual/straight,1,1
121234,1767921,NCEEC6-LF121A-2021,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Levenmouth,46,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1526,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0.8462,1
121373,1868066,NCEEC6-SF121A-2021,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,24,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,967,Female,Prefer not to say,England,Prefer not to say,Heterosexual/straight,1,1
121920,1868660,NQPCK4-BF123A-2023,NQPCK4,Y,N,640,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,1,2023-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,187,Female,Prefer not to say,Scotland,Prefer not to say,Gay woman/lesbian,0.931,1
122318,1869066,VQBAR2-BF121A-2021,VQBAR2,Y,N,720,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,31,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1445,Female,Other,Scotland,None,Heterosexual/straight,1,1
122318,1869066,VQBAR2-BF122A-2022,VQBAR2,Y,N,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,39,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1445,Female,Other,Scotland,None,Heterosexual/straight,1,1
122419,1869167,VQHAI2-HF122A-2022,VQHAI2,Y,N,720,40,2,18,FT,FE,Other vocational programme – other,Dunfermline,34,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1309,Female,Other,Scotland,None,Heterosexual/straight,1,1
122490,1769238,NCEEC6-HF123A-2023,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,40,2023-08-28 00:00:00,N,Winter leaver,Fee waiver – full-time non-advanced,No,Multiple,Yes,No,Scottish,3566,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,1,1
122570,1769318,NQPCK4-HF121A-2021,NQPCK4,Y,N,640,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,17,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,2674,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,1
122581,1769330,NCEEC6-HF123A-2023,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,42,2023-08-28 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3453,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,1,0
122665,1769415,NQPCK4-HF122A-2022,NQPCK4,Y,N,720,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,18,2022-08-29 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,4999,Male,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,1,0
122689,1869439,CSHTE4-BF122A-2022,CSHTE4,Y,N,720,40,1,16,FT,FE,Other vocational programme – other,Kirkcaldy,5,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,480,Prefer not to say,Prefer not to say,Scotland,None,Prefer not to say,0.5714,1
122731,1769481,NCEEC6-BF123A-2023,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,17,2023-08-28 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1330,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,1,0
122875,1869630,HCCHP-HF121A-2021,HCCHP,Y,N,720,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,-3,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,519,Female,Other,Scotland,None,Heterosexual/straight,0,1
122901,1769657,CSHTE4-BF123A-2023,CSHTE4,Y,N,640,40,1,16,FT,FE,Other vocational programme – other,Kirkcaldy,32,2023-08-28 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,6362,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,1,0
123096,1869874,HCPRC-BF122A-2022,HCPRC,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,43,2022-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Multiple(+MH),No,No,English,2409,Female,Other,Scotland,None,Heterosexual/straight,1,1
123280,1870090,ACPCK6-BF123A-2023,ACPCK6,Y,N,640,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,12,2023-08-28 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,Multiple(+MH),Yes,No,Scottish,5648,Female,Prefer not to say,Scotland,Christian: Roman Catholic,Prefer not to say,1,0
123506,1870347,HCSSH-BF121A-2021,HCSSH,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,53,2021-08-30 00:00:00,N,Full-time college based not included above,Self-financing student,No,No known disability,No,No,Scottish,2972,Female,Other,Scotland,Christian: Protestant,Heterosexual/straight,1,0
123929,1870802,HCASNS-HF122A-2022,HCASNS,Y,N,680,40,1,17,FT,HE,Other vocational programme – other,Dunfermline,32,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Specific learning difficulty,No,No,Scottish,6593,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
123929,1870802,HCSSH-HF121A-2021,HCSSH,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,12,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Specific learning difficulty,No,No,Scottish,6593,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
124334,1871207,HCHCP-SF122A-2022,HCHCP,Y,N,640,40,1,16,FT,HE,Other vocational programme – other,Glenrothes,28,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Multiple,Yes,No,Scottish,845,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
124398,1771271,NCEEC6-BF123A-2023,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,26,2023-08-28 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1030,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0,0
124417,1771290,CSHTE4-BF123A-2023,CSHTE4,Y,N,640,40,1,16,FT,FE,Other vocational programme – other,Kirkcaldy,32,2023-08-28 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Long standing illness,No,No,Scottish,1682,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0.8571,0
124433,1771306,HCFHE-BF123B-2023,HCFHE,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,10,2023-08-28 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,5186,Male,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,1,1
124434,1771307,NCEIP5-SF123A-2023,NCEIP5,Y,Y,680,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,-1,2023-08-28 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,456,Male,Other,Scotland,None,Heterosexual/straight,1,0
