StudentID,IdNumber,CourseCode,Course.WorkExperienceIndicator,Course.STEMFlag,Course.PlannedLearningHours,Course.NumberOfWeeks,Course.LengthOfCourse,Course.HoursPerWeek,Course.FT_PT,Course.FE_HE,Course.CourseTypeTitle,Course.Campus,EnrolmentToStartCourseDays,AnnualStartDate,HasApprovedFundClaim,StudentCategoryTitle,SourceOfFinanceTitle,vStudent_Indicators_InYear.CareExperienced,vStudent_Indicators_InYear.DisabilityName,vStudent_Indicators_InYear.HasPLSP,vStudent_Indicators_InYear.IsCarer,vStudent_Indicators.Ethnicity,vStudent_Indicators_InYear.SIMD_Rank,vStudent_Indicators.Gender,vStudent_Indicators.MaritalStatus,vStudent_Indicators.Nationality,vStudent_Indicators.Religion,vStudent_Indicators.SexualOrientation,Withdrawn
84245,1621126,HCSSH,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Glenrothes,40,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1299,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
84245,1621126,HCSSH,Y,N,640,40,1,16,FT,HE,Other vocational programme – other,Kirkcaldy,28,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1299,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1
84277,1621160,HCASNS,Y,N,680,40,1,17,FT,HE,Other vocational programme – other,Dunfermline,21,29/08/2022 00:00,Y,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,246,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0
84716,1621606,VQSSCY,Y,N,40,40,2,0,PT,FE,Other vocational programme – other,Kirkcaldy,-20,31/01/2023 00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,6802,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
84793,1621683,HDASNM,Y,N,720,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,-10,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),Yes,Multiple,Yes,No,Scottish,5335,Female,Married,Scotland,Christian: Protestant,Heterosexual/straight,0
85081,1521971,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,4,29/08/2022 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,2674,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0
85198,1622088,HCASNS,Y,N,680,40,1,17,FT,HE,Other vocational programme – other,Dunfermline,26,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,Yes,No,Scottish,4221,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
85274,1522164,HCCHP,Y,N,720,36,1,0,FT,HE,Other vocational programme – other,Glenrothes,42,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,"Pakistani, Pakistani Scottish, or Pakistani British",6100,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0
85440,1522330,HCFHE,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,28,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,577,Prefer not to say,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0
85754,1522648,HCFHE,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,0,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,6100,Male,Other,Scotland,None,Heterosexual/straight,0
85796,1522690,HCCHP,Y,N,720,36,1,0,FT,HE,Other vocational programme – other,Glenrothes,5,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2913,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0
85863,1522760,HCPAT,Y,N,480,40,1,15,FT,HE,Other vocational programme – other,Kirkcaldy,36,30/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Multiple,Yes,No,Scottish,1877,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0
87092,1523006,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,18,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,British,4999,Female,Prefer not to say,Scotland,Prefer not to say,Bi/bisexual,1
87179,1523093,HCCDF,Y,N,600,40,1,15,FT,HE,Other vocational programme – other,Kirkcaldy,21,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Specific learning difficulty,No,No,Scottish,6351,Male,Prefer not to say,Scotland,Jewish,Heterosexual/straight,1
87351,1623265,NQESA6,Y,N,400,32,1,0,PT,FE,Other vocational programme – other,Dunfermline,60,12/09/2022 00:00,N,Permanent or temporary employment,Self-financing student,No,No known disability,No,No,Scottish,1637,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
87375,1523289,HCCDS,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,-14,31/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Specific learning difficulty,Yes,No,Scottish,2165,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
87378,1523292,ACPCK6,Y,N,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,24,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Multiple,No,No,Scottish,2213,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,1
87390,1523304,HCHCP,Y,N,640,40,1,16,FT,HE,Other vocational programme – other,Glenrothes,28,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Multiple,No,Yes,Scottish,882,Female,Prefer not to say,Scotland,Christian: Roman Catholic,Heterosexual/straight,0
87418,1523332,ACPCK6,Y,N,720,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,35,29/08/2022 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,883,Male,Prefer not to say,Scotland,None,Prefer not to say,0
87427,1523341,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,7,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Multiple(+MH),No,No,Scottish,883,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
87427,1523341,NCEEC6,Y,N,840,40,1,21,FT,FE,Other vocational programme – other,Glenrothes,3,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Multiple(+MH),No,No,Scottish,883,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1
87648,1523562,CSHTE4,Y,N,720,40,1,16,FT,FE,Other vocational programme – other,Kirkcaldy,34,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,Social or communication impairment,No,No,Scottish,822,Male,Other,Scotland,Christian: Roman Catholic,Bi/bisexual,1
87748,1523662,VQHAI2,Y,N,720,40,2,18,FT,FE,Other vocational programme – other,Dunfermline,-14,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Multiple(+MH),No,No,Scottish,702,Prefer not to say,Prefer not to say,Scotland,None,Prefer not to say,1
87764,1523678,HCCDS,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,37,31/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,6044,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0
87796,1523710,HCHCP,Y,N,640,40,1,16,FT,HE,Other vocational programme – other,Dunfermline,13,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,British,3276,Female,In a same-sex civil partnership,Scotland,None,Heterosexual/straight,1
87852,1523766,HCCHP,Y,N,720,36,1,0,FT,HE,Other vocational programme – other,Glenrothes,41,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Deaf or hearing impairment,Yes,No,Scottish,3224,Female,Prefer not to say,Scotland,None,Bi/bisexual,1
87883,1523797,VQSSCY,Y,N,40,40,2,0,PT,FE,Other vocational programme – other,Kirkcaldy,32,01/09/2022 00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,4861,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
88008,1523922,VQHAI2,Y,N,720,40,2,18,FT,FE,Other vocational programme – other,Dunfermline,19,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning disability,No,No,Scottish,2032,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1
88163,1524077,HCCDF,Y,N,600,40,1,15,FT,HE,Other vocational programme – other,Kirkcaldy,3,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1419,Male,Other,Scotland,None,Heterosexual/straight,0
88186,1524100,HCHCP,Y,N,640,40,1,16,FT,HE,Other vocational programme – other,Dunfermline,19,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,3106,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
88209,1524123,HCFHE,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,-9,29/08/2022 00:00,N,Full-time college based not included above,Self-financing student,No,No known disability,No,No,Polish,1556,Male,Prefer not to say,Poland,Christian: Protestant,Heterosexual/straight,0
88217,1524131,HCFHE,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,17,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1467,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1
88224,1524138,HCHOS7,Y,N,480,34,1,15,FT,HE,Other vocational programme – other,Kirkcaldy,25,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,761,Prefer not to say,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0
88334,1524248,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,25,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Mental Health Condition,No,No,Scottish,5173,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
88382,1524296,HCCHP,Y,N,720,40,1,18,FT,HE,Other vocational programme – other,Dunfermline,18,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Mental Health Condition,No,No,Scottish,5822,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,1
88649,1624563,HCSSH,Y,N,640,40,1,16,FT,HE,Other vocational programme – other,Kirkcaldy,27,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,English,492,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
88875,1624789,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,40,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1344,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
89346,1625260,VQBAR2,Y,N,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,11,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3865,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1
89455,1625550,NQESA6,Y,N,400,32,1,0,PT,FE,Other vocational programme – other,Dunfermline,56,12/09/2022 00:00,N,Registered unemployed – receiving jobseekers allowance,Universal Credit (UC),No,Specific learning difficulty,No,No,Scottish,627,Female,Prefer not to say,Scotland,Christian: Other,Heterosexual/straight,0
89639,1626340,HCHCP,Y,N,640,40,1,16,FT,HE,Other vocational programme – other,Glenrothes,13,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2520,Female,Other,Scotland,Christian: Protestant,Heterosexual/straight,1
90709,1629180,HDASNM,Y,N,720,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,17,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1556,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
90744,1629236,HCCHP,Y,N,720,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,-2,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),Yes,No known disability,No,No,Scottish,646,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1
90765,1629269,HCCDS,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,44,31/08/2022 00:00,N,Full-time college based not included above,Self-financing student,No,No known disability,No,No,British,1957,Female,Other,Scotland,None,Heterosexual/straight,0
91968,1630703,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,34,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,2177,Female,Other,Scotland,None,Heterosexual/straight,1
91987,1630733,HCASNS,Y,N,680,40,1,17,FT,HE,Other vocational programme – other,Dunfermline,35,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Multiple,No,No,Scottish,4479,Prefer not to say,Other,Scotland,None,Other,0
92134,1631109,ACPCK6,Y,N,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,24,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning difficulty,Yes,No,British,3102,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1
92220,1631373,HCSSSA,Y,N,280,40,2,7,PT,HE,Other vocational programme – other,Dunfermline,25,02/09/2022 00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1592,Female,Married,Scotland,Christian: Protestant,Heterosexual/straight,0
92223,1631377,HCSSSA,Y,N,280,40,2,7,PT,HE,Other vocational programme – other,Dunfermline,10,02/09/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,4905,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
92325,1631594,VQSSCY,Y,N,40,40,2,0,PT,FE,Other vocational programme – other,Kirkcaldy,-12,03/08/2022 00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,Physical impairment of mobility issue,No,No,Scottish,1514,Female,Other,Scotland,None,Heterosexual/straight,0
92347,1631623,HCHCP,Y,N,640,40,1,16,FT,HE,Other vocational programme – other,Glenrothes,17,29/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,British,3259,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1
92494,1631960,HCFHE,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,26,29/08/2022 00:00,N,Full-time college based not included above,Self-financing student,No,No known disability,No,No,British,847,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0
92763,1632300,NQESA6,Y,N,480,40,1,12,PT,FE,Other vocational programme – other,Other,39,12/09/2022 00:00,N,Not registered unemployed but not working,Universal Credit (UC),No,No known disability,No,No,Any other white background,6469,Female,Prefer not to say,Czechia,None,Heterosexual/straight,1
92878,1632431,HDASNM,Y,N,544,36,2,0,FT,HE,Other vocational programme – other,Dunfermline,30,31/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,British,4572,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1
92919,1632487,HCCHP,Y,N,720,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,44,31/08/2022 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1106,Female,Married,Scotland,None,Heterosexual/straight,0
92920,1632488,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,0,29/08/2022 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1913,Female,Other,Scotland,None,Heterosexual/straight,0
